"fake_runid","block","Active_Noninjection_cycle52","Active_Noninjection_cycle104","Active_Noninjection_cycle156","Active_Injection_cycle52","Active_Injection_cycle104","Active_Injection_cycle156","Nonactive_Noninjection_cycle52","Nonactive_Noninjection_cycle104","Nonactive_Noninjection_cycle156","Nonactive_Injection_cycle52","Nonactive_Injection_cycle104","Nonactive_Injection_cycle156","Active_cycle52","Nonactive_cycle52","Active_cycle104","Nonactive_cycle104","Active_cycle156","Nonactive_cycle156"
2,"Post-Detox",2234.61341990724,2312.75534772947,2444.82102890844,580.256523462497,564.443471539175,405.41028195342,106.351659648698,110.465935905321,118.264624762415,199.365585269927,193.822496757219,139.222022627092,2814.86994336974,305.717244918625,2877.19881926864,304.28843266254,2850.23131086186,257.486647389507
2,"total",122136.404493858,122926.993712643,164455.029679193,40751.8848016926,39477.4916974023,39733.9731544605,34933.2948634545,38006.8226119176,45278.0292308399,13756.6197899068,15914.7324655301,17095.9299668832,162888.28929555,48689.9146533613,162404.485410046,53921.5550774477,204189.002833654,62373.9591977231
3,"No_Treatment",103472.513548697,92634.7064031717,128399.434027212,37570.0925298801,36229.510336544,36496.0226973932,27917.6768590751,42085.2211803983,53783.899106354,6119.59436540112,8050.46742484496,9251.50111902699,141042.606078577,34037.2712244762,128864.216739716,50135.6886052433,164895.456724605,63035.400225381
3,"Buprenorphine",4453.97582738207,4149.87357770666,4893.47808466892,1544.39155173699,1537.04449541007,1445.47895120909,12372.3853071217,11457.2826970656,13346.0448766701,4307.10369921629,4296.52904257338,4265.57769453415,5998.36737911906,16679.489006338,5686.91807311673,15753.811739639,6338.95703587801,17611.6225712043
3,"Naltrexone",260.299842876804,253.076260935328,334.302203286756,85.3629374796806,83.8075333529491,68.3635726881305,956.938160329353,877.522575774381,1136.46518040703,321.986668558834,307.042582279586,289.733907769151,345.662780356485,1278.92482888819,336.883794288277,1184.56515805397,402.665775974887,1426.19908817618
3,"Methadone",2120.51801739633,1738.57721110997,1937.00553289688,730.694779663149,644.908557365549,620.969625506596,4373.36234218886,3570.55394222637,3945.25160387846,1502.3668043314,1312.43939371468,1191.2487272338,2851.21279705948,5875.72914652026,2383.48576847552,4882.99333594105,2557.97515840348,5136.50033111226
3,"Detox",0,0,0,0,0,0,533.271130036468,595.275974420924,688.902582676904,190.439127991164,226.780311097083,165.051623793079,0,723.710258027632,0,822.056285518007,0,853.954206469983
3,"Post-Buprenorphine",1350.46453528186,1262.99522813297,1434.42934563164,722.433223064396,723.176575663733,707.091219982113,857.829794538834,797.235571334486,913.794417260394,42.1167817535028,42.1378569448568,41.664949463546,2072.89775834626,899.946576292337,1986.1718037967,839.373428279343,2141.52056561375,955.45936672394
3,"Post-Naltrexone",270.420336758666,253.459365593562,318.58940281923,102.634085223878,98.9595937071955,90.6270100034976,75.2974983612389,69.3417506804236,87.8047351137263,13.1515196891781,12.5674412534113,11.8222674749257,373.054421982544,88.449018050417,352.418959300757,81.9091919338349,409.216412822728,99.627002588652
3,"Post-Methadone",807.857687143889,652.734999850175,704.004121911521,265.686816569036,229.643045000222,212.983401398047,34.4347540900533,27.9979024876542,30.4051372524248,23.7089093983019,20.5575568448174,18.5509743257284,1073.54450371293,58.1436634883552,882.378044850397,48.5554593324716,916.987523309568,48.9561115781532
3,"Post-Detox",1368.48261832593,1527.61997063854,1703.0546751651,640.884091868943,762.990019960886,553.874846319072,770.830712832641,861.898159878702,979.231820406109,120.522204183634,143.617239543825,103.781966938346,2009.36671019487,891.352917016275,2290.60999059943,1005.51539942253,2256.92952148417,1083.01378734446
3,"total",114104.532413863,102473.043017139,139724.297393592,41662.1800154862,40310.0401570046,40195.4113244997,47892.0265585743,60342.3297542668,74911.7994600191,12640.9900805234,14412.1388490966,15338.9332305597,155766.712429349,60533.0166390977,142783.083174144,74754.4686033634,179919.708718092,90250.7326905789
4,"No_Treatment",111386.681391804,103897.564044398,135771.076419663,35135.4783599013,32927.2659472951,32342.7722193759,23406.1308016555,32725.2737710792,41086.1335080678,9532.57820296178,13743.5919034473,16533.5398368307,146522.159751705,32938.7090046173,136824.829991693,46468.8656745265,168113.848639039,57619.6733448985
4,"Buprenorphine",4657.42965438767,4581.39609520779,5259.86911040407,1475.28740761744,1401.39341053579,1269.60298282768,12853.7656060743,12512.2395144679,14363.547248016,4132.53409019917,3951.5979858779,3788.51886105257,6132.71706200511,16986.2996962735,5982.78950574358,16463.8375003458,6529.47209323175,18152.0661090686
4,"Naltrexone",287.022824713491,291.928213539318,345.303072805971,81.2457276343658,77.6718670645305,61.609381682529,1031.28046816407,988.60103678461,1189.14992477197,306.973857571657,284.254527895499,261.261770469356,368.268552347857,1338.25432573573,369.600080603848,1272.85556468011,406.9124544885,1450.41169524133
4,"Methadone",2191.20563382516,1889.93139884862,2079.60825632424,706.134179830717,596.687143832648,553.207752513241,4531.57486119854,3905.0133930922,4222.88554772843,1450.20254802243,1208.0224734403,1052.24457403935,2897.33981365588,5981.77740922097,2486.61854268127,5113.0358665325,2632.81600883748,5275.13012176778
4,"Detox",0,0,0,0,0,0,624.082840217095,558.280010034489,677.402265660585,187.430242526954,165.97974703763,134.185610300042,0,811.513082744049,0,724.259757072119,0,811.587875960627
4,"Post-Buprenorphine",1871.84722058242,1842.39829620338,2071.20264290918,531.052398618509,509.149584590397,480.475241553882,414.49004658173,404.79224325595,459.346420959564,207.326884674019,198.124539547803,187.396532662822,2402.89961920093,621.816931255749,2351.54788079378,602.916782803753,2551.67788446306,646.742953622386
4,"Post-Naltrexone",267.226988615849,264.069354589318,307.036691409028,74.6660860732804,70.0595750119171,61.9839307791491,104.607308692318,100.843734599171,119.416453088346,36.3020131162328,33.6752475116432,30.7742677273152,341.893074689129,140.909321808551,334.128929601235,134.518982110814,369.020622188177,150.190720815661
4,"Post-Methadone",695.237271103323,592.783499830565,631.297672908578,238.058637338066,196.634885157461,175.898017557107,172.978053108258,147.82861153059,157.895818500409,42.8205129333771,35.142664320821,30.1670764536801,933.295908441389,215.798566041635,789.418384988026,182.971275851411,807.195690465685,188.062894954089
4,"Post-Detox",2042.61032945182,1836.20086183951,2168.35496915129,486.852686003118,430.341974572798,348.807683729202,443.220845149113,397.50025075858,475.313480235632,268.955205092269,237.810794110031,189.688806186066,2529.46301545494,712.176050241382,2266.54283641231,635.311044868611,2517.16265288049,665.002286421698
4,"total",123399.261314484,115196.271764456,148633.748835575,38728.7754830168,36209.2043880606,35294.3572100187,43582.1308308409,51740.3725656027,62751.0906670287,16165.1235570979,19858.1998831889,22207.7773357219,162128.036797501,59747.2543879388,151405.476152517,71598.5724487916,183928.106045594,84958.8680027506
5,"No_Treatment",97935.7470704405,92524.5252580624,127416.545662931,36853.9794083707,35300.9118507749,35426.8920502484,27566.1872451493,41681.5023519358,54135.898679661,6473.90079935621,8382.94813783277,9716.91895173451,134789.726478811,34040.0880445055,127825.437108837,50064.4504897686,162843.437713179,63852.8176313955
5,"Buprenorphine",4280.84721801195,4008.94593632658,4793.07098180405,1530.40135265802,1509.84044072368,1419.25503527565,12033.1458644814,11224.7060957122,13192.0664744907,4261.67504169366,4204.22510695353,4159.61986613621,5811.24857066997,16294.8209061751,5518.78637705026,15428.9312026657,6212.3260170797,17351.6863406269
5,"Naltrexone",231.855586679603,242.507648215955,329.952746700292,84.4456687607383,81.8341711488803,66.9662799867005,890.917185809604,863.192630001187,1133.29672070802,317.428396456026,298.343034823855,280.311542630047,316.301255440341,1208.34558226563,324.341819364835,1161.53566482504,396.919026686992,1413.60826333807
5,"Methadone",2070.61960394119,1708.81741911322,1919.9524243467,723.308595581681,629.597175128882,603.395311695588,4239.5636854425,3469.64616578941,3881.72205944227,1488.66779112737,1283.5090359372,1161.95345786555,2793.92819952287,5728.23147656987,2338.4145942421,4753.15520172661,2523.34773604229,5043.67551730782
5,"Detox",0,0,0,0,0,0,485.286522298585,608.950936278795,725.344982782992,186.203118867936,231.325362008956,175.129924018197,0,671.489641166521,0,840.276298287751,0,900.474906801189
5,"Post-Buprenorphine",1306.62934484173,1222.71991944313,1407.38224256189,663.537320292446,657.01191146216,639.998348810438,841.047546349251,783.282742621654,907.526787318386,95.2713688974094,94.2549993957425,93.1501952419551,1970.16666513418,936.31891524666,1879.73183090529,877.537742017397,2047.38059137233,1000.67698256034
5,"Post-Naltrexone",310.291814950724,303.098833951295,390.80644872278,97.6186746180052,92.8074536201167,84.7606529762282,10.7767134305835,10.3662679379888,13.3630394734658,16.9314221162149,15.9177906107628,14.8698129699401,407.910489568729,27.7081355467984,395.906287571412,26.2840585487516,475.567101699008,28.2328524434059
5,"Post-Methadone",804.632990986053,648.966168236478,709.453196857303,173.129459795559,147.138345693819,137.750444848868,16.4918544716493,13.3095614569159,14.6570891997706,114.588750559864,98.2084210710089,88.5129744307454,977.762450781612,131.080605031513,796.104513930297,111.517982527925,847.203641706171,103.170063630516
5,"Post-Detox",1175.36447023576,1459.07287085076,1684.6944371573,725.994434305362,900.892969171548,680.244625528318,783.625352609091,973.852450800734,1139.89902903889,19.5816738684621,24.3119591935695,18.2709635407532,1901.35890454112,803.207026477553,2359.96584002231,998.164409994303,2364.93906268562,1158.16999257964
5,"total",108115.988100088,102118.6540542,138651.858141081,40852.4149143825,39320.034317724,39059.2627493702,46867.041970042,59628.8092025347,75143.7748621155,12974.2483629432,14633.0438478274,15708.7376885679,148968.40301447,59841.2903329851,141438.688371924,74261.8530503621,177711.120890452,90852.5125506834
6,"No_Treatment",112085.753351967,102415.981562703,123881.516070584,37128.8033024339,35811.0377703114,35758.7066029698,28783.1534920329,42738.9939349296,54050.4567234799,7403.54730151047,10351.8813262395,12510.1509313626,149214.556654401,36186.7007935434,138227.019333014,53090.8752611691,159640.222673554,66560.6076548425
6,"Buprenorphine",4692.00602398374,4577.36304550829,4963.72617534252,1534.92030353414,1525.93791912183,1428.92534296812,12867.3295709964,12354.5440089155,13502.8010261034,4277.28510614155,4251.43260540703,4194.67326488127,6226.92632751788,17144.6146771379,6103.30096463012,16605.9766143225,6392.65151831064,17697.4742909847
6,"Naltrexone",302.034151320737,306.751306056823,319.492609554105,84.7201470274844,83.882444686459,67.8497124954253,1057.60055851579,1001.59210603838,1092.3575715435,318.796163449382,304.410220288175,284.053812816137,386.754298348221,1376.39672196517,390.633750743282,1306.00232632656,387.34232204953,1376.41138435964
6,"Methadone",2193.10159627283,1864.00748041268,1947.35228097599,726.180475537478,637.425160077749,609.273397826174,4556.81702907732,3891.68305067333,3972.55123514666,1494.24342743296,1300.30211757751,1173.36840165328,2919.28207181031,6051.06045651028,2501.43264049043,5191.98516825084,2556.62567880216,5145.91963679994
6,"Detox",0,0,0,0,0,0,575.692291487664,580.366471076474,661.66771528807,181.981121830055,192.320650446266,164.103315670065,0,757.673413317719,0,772.68712152274,0,825.771030958135
6,"Post-Buprenorphine",1714.07379006729,1670.21025547204,1786.94772777714,689.403271939712,688.046851248839,668.659469555308,578.747616484423,558.896737252088,606.052124358628,72.3603975254095,72.1144036173513,70.9798873628814,2403.477062007,651.108014009832,2358.25710672088,631.011140869439,2455.60719733245,677.032011721509
6,"Post-Naltrexone",259.568647191372,255.992278808526,269.345064046605,87.7124136984442,84.9207952164258,76.5289976803009,123.229931216585,117.295520760991,126.200634361213,27.1592622793386,26.0204569436206,24.3003903508866,347.281060889816,150.389193495924,340.913074024952,143.315977704612,345.874061726906,150.5010247121
6,"Post-Methadone",528.262400748078,443.727984088411,449.176823616945,222.430041417357,191.300848734092,176.963326490198,343.539457710773,293.06373833088,296.323185172682,65.5417894079096,56.571305857625,50.9232977335497,750.692442165435,409.081247118683,635.028832822503,349.635044188505,626.140150107143,347.246482906232
6,"Post-Detox",1541.37623002534,1566.27625824211,1742.54788805495,531.744518752779,561.636526375667,477.676241892438,749.52233309693,758.6181322017,854.758520976017,197.55728043207,209.063145054214,177.781506198974,2073.12074877812,947.079613529,2127.91278461778,967.681277255914,2220.22412994739,1032.54002717499
6,"total",123316.176191576,113100.310171292,135360.104639952,41005.9144743413,39584.1883157725,39264.5830918778,49635.6322806188,62295.0537001789,75163.1687364301,14038.4718500091,16764.1162314313,18650.3348080296,164322.090665918,63674.1041306279,152684.498487064,79059.1699316102,174624.68773183,93813.5035444597
7,"No_Treatment",98682.7445200637,88934.3547133372,128615.169927047,35167.6830399734,32187.0962649038,31810.5767357031,27667.1603812783,40635.4434296512,51250.1271559815,9508.33313661131,14054.9364724003,16720.6192382237,133850.427560037,37175.4935178896,121121.450978241,54690.3799020515,160425.74666275,67970.7463942052
7,"Buprenorphine",4336.5670183685,3997.64789082431,4867.27263416574,1481.02964995853,1388.82569920852,1259.32110356639,12085.6487149706,11063.5932407373,13201.091945603,4145.64678989598,3912.71391019085,3747.08262543756,5817.59666832703,16231.2955048666,5386.47359003283,14976.3071509282,6126.59373773213,16948.1745710406
7,"Naltrexone",242.048258720701,235.914816568737,336.863376806254,80.8906498749703,74.4796182585031,59.8857020800333,904.811689638648,826.906423348823,1128.53462555619,306.73103447013,275.875150275054,256.357072809161,322.938908595671,1211.54272410878,310.39443482724,1102.78157362388,396.749078886287,1384.89169836535
7,"Methadone",2077.22298354958,1679.86074153608,1913.68977473416,707.669339661733,589.81127321565,547.294122524286,4278.32187873021,3444.70788622636,3915.88350952305,1453.10111206057,1193.47993797839,1042.24572516085,2784.89232321131,5731.42299079078,2269.67201475173,4638.18782420475,2460.98389725845,4958.1292346839
7,"Detox",0,0,0,0,0,0,533.579615203692,593.658174315242,646.683381335973,186.351783200567,204.99392062437,131.633008528985,0,719.931398404259,0,798.652094939612,0,778.316389864958
7,"Post-Buprenorphine",1226.12958395744,1131.26940049581,1315.84372677811,448.772053259999,424.399498285275,395.612900277686,934.052755572345,856.30407295339,1004.29005418246,290.111506334913,274.598106800116,262.829274912626,1674.90163721744,1224.16426190726,1555.66889878109,1130.90217975351,1711.4566270558,1267.11932909509
7,"Post-Naltrexone",200.16309235135,187.357189668147,249.197892217628,82.8485812673944,75.2696132921232,67.1301590110145,127.415840344255,115.87248538707,154.287647068511,27.6808454432735,24.924137682562,23.2119885609919,283.011673618744,155.096685787529,262.62680296027,140.796623069632,316.328051228642,177.499635629503
7,"Post-Methadone",814.083345903975,647.208806764369,714.941912012371,216.303921351099,176.016502158591,157.397063859017,12.059327705246,9.61333291720301,10.7172884628881,65.0635288960548,53.0330062627561,46.2162319860405,1030.38726725507,77.1228566013008,823.22530892296,62.6463391799591,872.338975871388,56.9335204489286
7,"Post-Detox",1684.16936814039,1864.81407196467,1962.0292624234,554.245727068468,608.464202030832,388.492724148521,463.487402680564,513.732408124961,547.31063598085,195.300380325319,214.759073650744,137.379727534388,2238.41509520886,658.787783005883,2473.2782739955,728.491481775705,2350.52198657192,684.690363515238
7,"total",109263.128171056,98678.4276311593,139975.008506185,38739.4429624156,35524.3626713533,34685.7105111701,47006.5376061239,58059.8314536615,71858.9262436944,16178.3201172381,20209.3137158651,22367.5748931543,148002.571133471,63184.857723362,134202.790302513,78269.1451695267,174660.719017355,94226.5011368487
8,"No_Treatment",102181.969289801,92766.4994368695,122460.186038172,34954.2992708476,32220.2049176533,31592.0126592086,30620.1793815055,45634.9335343899,58742.961116587,9413.53581810702,13717.0030029344,16561.2849351204,137136.268560649,40033.7151996125,124986.704354523,59351.9365373243,154052.198697381,75304.2460517074
8,"Buprenorphine",4403.52216948896,4112.19321224349,4708.47901367499,1481.27623538139,1401.75310084372,1275.73819217908,12253.3989903677,11371.6604478219,12929.1427743191,4130.64434262895,3910.91089596944,3743.25828774416,5884.79840487035,16384.0433329966,5513.94631308721,15282.5713437913,5984.21720585407,16672.4010620633
8,"Naltrexone",257.23541536206,253.365689902137,315.001326394965,81.5512902831188,77.0069455404544,61.258161112833,946.238566108504,875.524669113943,1081.44145424542,306.381078331998,278.978078167251,254.859072966154,338.786705645179,1252.6196444405,330.372635442591,1154.50274728119,376.259487507798,1336.30052721157
8,"Methadone",2101.82940734072,1722.4517193377,1874.32847068337,704.833882735982,588.334839617563,543.992023026642,4329.74030601158,3529.30706307925,3796.13572082561,1451.38187297879,1199.93065515415,1048.41653213205,2806.6632900767,5781.12217899037,2310.78655895526,4729.2377182334,2418.32049371001,4844.55225295766
8,"Detox",0,0,0,0,0,0,533.931369942329,572.700093286881,719.206712324209,180.17923880652,194.353678754181,160.905901819582,0,714.110608748849,0,767.053772041062,0,880.112614143791
8,"Post-Buprenorphine",1483.24069959134,1386.00880704525,1536.78410566801,447.873582149921,425.87303047024,397.319705820663,703.397351478205,655.516014860443,738.568348293314,290.632729077526,275.894110606865,264.334154057369,1931.11428174126,994.030080555731,1811.88183751549,931.410125467308,1934.10381148867,1002.90250235068
8,"Post-Naltrexone",273.867639460081,258.558837240971,310.247934315003,105.500900917045,97.1230858930378,86.2152954938344,68.2849112127895,63.4780445385324,77.1079972771926,5.22737579034955,4.75553453654858,4.36625814386181,379.368540377126,73.5122870031391,355.681923134009,68.233579075081,396.463229808837,81.4742554210544
8,"Post-Methadone",553.308998351161,444.322891240602,466.674652434509,194.503305934345,158.813289861036,142.106484598238,282.044248463277,229.084499334715,243.436584825186,86.2711610510968,70.8409654400011,61.9180232199618,747.812304285506,368.315409514374,603.136181101638,299.925464774716,608.781137032747,305.354608045148
8,"Post-Detox",1198.74311860863,1280.17822986276,1540.52273142067,548.096826959641,590.27512099918,485.737904724541,943.963330484681,1015.31581834182,1267.75250280281,176.325641460085,189.897413711891,156.616048286251,1746.83994556827,1120.28897194477,1870.45335086194,1205.21323205371,2026.26063614521,1424.36855108906
8,"total",112453.716738004,102223.578823742,133212.224272764,38517.935295209,35559.3843308785,34584.3804261644,50681.1784555746,63947.5201847674,79595.7532114998,16040.5792582323,19842.5643352747,22255.9592134898,150971.652033213,66721.7577138069,137782.963154621,83790.0845200421,167796.604698928,101851.71242499
9,"No_Treatment",100243.985878222,93534.7064315536,131338.782440229,35092.4318818668,32120.5934680807,31890.6381217294,26856.971926705,38892.1484724613,49578.9221536712,9124.59684535805,13475.6198689289,15977.0444089244,135336.417760089,35981.5687720631,125655.299899634,52367.7683413902,163229.420561958,65555.9665625956
9,"Buprenorphine",4336.54382756936,4073.39152117583,4914.39147476586,1475.13307892183,1378.83835377165,1249.60468212668,12148.7528080257,11391.702485552,13537.011634897,4132.69961311063,3897.03722192223,3731.90269340212,5811.67690649119,16281.4524211363,5452.22987494748,15288.7397074742,6163.99615689254,17268.9143282991
9,"Naltrexone",240.537959093965,241.759397929317,335.474129946816,80.611237500422,74.517186579772,60.4365005800879,911.980304771443,864.104013203509,1156.97734768626,306.209607504795,277.077451995905,259.516069578569,321.149196594387,1218.18991227624,316.276584509089,1141.18146519941,395.910630526904,1416.49341726483
9,"Methadone",2086.7799243456,1728.62881930742,1967.85796757031,705.911759569744,588.05698081236,545.485876469557,4279.95223369418,3510.65443206623,3974.05136990517,1449.53515234155,1189.02765154401,1038.38968872296,2792.69168391534,5729.48738603573,2316.68580011978,4699.68208361024,2513.34384403987,5012.44105862813
9,"Detox",0,0,0,0,0,0,535.854790054906,598.305508401959,718.105862864215,185.737890523548,197.877056013968,146.061605787823,0,721.592680578454,0,796.182564415927,0,864.167468652038
9,"Post-Buprenorphine",1995.23703485033,1875.95017270194,2183.52996279412,644.21122060585,608.780757727567,572.563826298369,170.61116784248,159.994657080923,187.492404739197,93.8734279628522,88.6689196102124,84.4264966856337,2639.44825545618,264.484595805332,2484.73093042951,248.663576691135,2756.09378909249,271.918901424831
9,"Post-Naltrexone",276.973895067253,265.463084125804,347.056463098938,87.0930400086908,79.5632432965217,71.8610145223047,51.7218852233527,49.0719311538776,64.6176197692865,23.4700082367264,21.3026410183732,19.839708365741,364.066935075944,75.1918934600791,345.026327422326,70.3745721722508,418.917477621243,84.4573281350275
9,"Post-Methadone",537.940594107425,435.901227984668,479.306052476733,236.673495511994,192.620726764737,171.875427050023,290.15440899412,235.131051771187,261.949176632896,43.8295975051715,35.6250441442858,30.9525732906584,774.614089619419,333.984006499291,628.521954749405,270.756095915473,651.181479526756,292.901749923554
9,"Post-Detox",1282.6296816764,1420.01024137783,1638.26052137457,385.410345332541,410.157918332129,301.035075967505,873.491280414254,973.967290453905,1155.26149859019,362.835028904564,386.535147681494,283.284638921192,1668.04002700894,1236.32630931882,1830.16815970996,1360.5024381354,1939.29559734208,1438.54613751138
9,"total",111000.628794932,103575.810896156,143204.659012256,38707.4760593179,35453.1286353654,34863.5005247439,46119.4908057254,56675.0798421449,70634.3890687554,15722.7871714479,19568.7710028594,21571.4178836791,149708.10485425,61842.2779771733,139028.939531522,76243.8508450043,178068.159537,92205.8069524345
10,"No_Treatment",119668.552714734,119225.102721842,139367.924525726,37740.9201224456,37246.7157925332,37750.7408899215,20537.9979851088,28301.197645468,34743.3325751451,6687.14403408088,8836.54293419179,10430.0996786805,157409.47283718,27225.1420191897,156471.818514375,37137.7405796598,177118.665415647,45173.4322538256
10,"Buprenorphine",4891.32351400888,5150.88320317136,5650.98848626072,1545.97877680313,1561.86285803393,1494.49815328827,13378.1914861575,13771.8457347008,15313.092374507,4310.77271878016,4351.86290113427,4378.83135294612,6437.30229081201,17688.9642049377,6712.74606120529,18123.7086358351,7145.48663954899,19691.9237274531
10,"Naltrexone",319.033593966351,362.482109297572,354.640509888074,86.382994952472,88.0501569858171,72.4084988106067,1114.62574310355,1164.98785880945,1218.81124456177,324.667681675616,317.826806647909,300.857161143967,405.416588918823,1439.29342477917,450.532266283389,1482.81466545736,427.049008698681,1519.66840570574
10,"Methadone",2268.16695410556,2073.81398356664,2203.12280207654,730.88883524578,652.067160233814,634.892884554777,4714.55604557714,4354.00654390262,4500.06276557849,1502.01814446286,1327.09957005589,1220.2854523353,2999.05578935134,6216.57419004,2725.88114380045,5681.10611395851,2838.01568663132,5720.34821791379
10,"Detox",0,0,0,0,0,0,581.834424466219,674.015227924638,605.132219735142,173.682285186955,195.703022120582,141.472976827642,0,755.516709653174,0,869.71825004522,0,746.605196562784
10,"Post-Buprenorphine",2179.7133157815,2273.48740696085,2494.5087784296,676.02670440085,685.265237512016,679.841783652109,195.418075466565,201.985192360986,223.178172068587,91.494863902384,92.5169285143082,92.7249362829292,2855.74002018235,286.912939368949,2958.75264447287,294.502120875294,3174.35056208171,315.903108351516
